item_id,item_price,item_title,item_code,product_name,brand,vendor_product_number,unit_of_measurement,product_type,kode_kbki,tkdn(%),valid_until,product_url,model_/_type,nomor_izin_edar_(akd/akl/lainnya),jenis_produk_sesuai_izin_edar,fungsi,negara_asal_produk,negara_pabrikan,spesifikasi_produk_secara_singkat,informasi_lainnya,supplier
1267271,6497500,FYROM CHILDREN BED 1 CRANK,4818001002-AK1-001029786,Children Bed 1 Crank,Fyrom,5,unit,lokal,4818001002,0,21/11/2022,,Dream,KEMENKES RI AKD 20902710847,Pediatric hospital bed.,Digunakan sebagai tempat untuk meletakkan bayi/anak kecil,Indonesia,Indonesia,Dimensi (PxLxT) : 750 x 770 x 1200 mm (±)10mm Material : Stainless Steel Beban maksimum : 80 kg Roda 4” Fitur : - Ketinggian punggung dapat diatur - Dilengkapi dengan infusion stand,,418104
1267275,743187.5,OSFIX V PLATE 8 HOLES,4813002022-AK1-001029840,V Plate 8 Holes,OSFIX,OF 1057.08,piece,lokal,4813002022,0,12/11/2023,,8 Holes,21302810893,Single/multiple component metallic bone fixation appliances and accessories,Large fragment fixation,Indonesia,Indonesia,SS 316L,,418263
1267280,390000,SOFTSKIN SKIN PREPARATION 24 BOTOL @ 100 ML,3416099008-AK1-001029865,Skin Preparation 24 Botol @ 100 ml,SOFTSKIN,J2013E,Box,lokal,3416099008,0,17/09/2024,,Botol 100 ml,AKD 20903910903,Liquid Chemical Sterilants/High level desinfectants,Mencegah Infeksi Daerah operasi,Indonesia,Indonesia,Chlorhexidine gluconate 2% dan Ethyl Alcohol 70%,-,409921
1267285,452000,"DUROMED DESCHAMPS LIGATURE NEEDLE BLUNT, RIGHT 20 CM",4815000083-AK1-001029905,"DESCHAMPS LIGATURE NEEDLE BLUNT, RIGHT 20 CM",DUROMED,D21-0858-20,piece,lokal,4815000083,0,25/08/2025,,Terlampir,11603021607,Manual surgical instrument for general use,membantu dokter bedah dalam menjahit pada saat melakukan prosedur ligature atau hemostat atau pengikatan pembuluh atau saluran. Bagian utama dari alat ini adalah solid handle dengan ujung yang berbeda bentuk serta ukuran sesuai dengan kebutuhan saat pemakaiannya,Indonesia,Indonesia,membantu dokter bedah dalam menjahit pada saat melakukan prosedur ligature atau hemostat atau pengikatan pembuluh atau saluran. Bagian utama dari alat ini adalah solid handle dengan ujung yang berbeda bentuk serta ukuran sesuai dengan kebutuhan saat pemakaiannya,,272588
1267288,737242,OSFIX FIBULA PLATE 7 HOLES,4813002022-AK1-001029958,Fibula Plate 7 Holes,OSFIX,OF 1063.07,piece,lokal,4813002022,0,12/11/2023,,7 Holes,21302810893,Single/multiple component metallic bone fixation appliances and accessories,Large fragment fixation,Indonesia,Indonesia,SS 316L,,418263
1267290,475000,"DUROMED ALLIS INTESTINAL AND TISSUE GRASPING FORCEPS, 5X6T, 15.5 CM / 6 INC",4815000083-AK1-001030050,"ALLIS INTESTINAL AND TISSUE GRASPING FORCEPS, 5X6T, 15.5 CM / 6 INC",DUROMED,D28-0134-15,piece,lokal,4815000083,0,25/08/2025,,Terlampir,11603021608,Manual surgical instrument for general use,digunakan bersamaan dengan alat bedah umum lainnya pada saat melakukan tindakan bedah untuk organ-organ pencernaan.,Indonesia,Indonesia,digunakan bersamaan dengan alat bedah umum lainnya pada saat melakukan tindakan bedah untuk organ-organ pencernaan.,,272588
1267299,737242,OSFIX FIBULA PLATE 9 HOLES,4813002022-AK1-001030154,Fibula Plate 9 Holes,OSFIX,OF 1063.09,piece,lokal,4813002022,0,12/11/2023,,9 Holes,21302810893,Single/multiple component metallic bone fixation appliances and accessories,Small fragment fixation,Indonesia,Indonesia,SS 316L,,418263
1267303,513000,"DUROMED ALLIS ATRAUMA INTESTINAL AND TISSUE GRASPING FORCEPS, 20 CM / 8 INC",4815000083-AK1-001030178,"ALLIS ATRAUMA INTESTINAL AND TISSUE GRASPING FORCEPS, 20 CM / 8 INC",DUROMED,D28-0136-20,piece,lokal,4815000083,0,25/08/2025,,Terlampir,11603021608,Manual surgical instrument for general use,digunakan bersamaan dengan alat bedah umum lainnya pada saat melakukan tindakan bedah untuk organ-organ pencernaan.,Indonesia,Indonesia,digunakan bersamaan dengan alat bedah umum lainnya pada saat melakukan tindakan bedah untuk organ-organ pencernaan.,,272588
1267308,140000,JAM COVERALL,4815000073-AK1-001030273,Coverall,JAM,J5001E,Pcs,lokal,4815000073,0,17/06/2021,,"S, M, L, XL",AKD 21603020953,Surgical Apparel,Gaun Pelindung,Indonesia,Indonesia,Polyester 100%,-,409921
1267318,592000,"DUROMED BABCOCK ATRAUMA INTESTINAL AND TISSUE GRASPING FORCEPS, 20.5 CM / 8 INC",4815000083-AK1-001030393,"BABCOCK ATRAUMA INTESTINAL AND TISSUE GRASPING FORCEPS, 20.5 CM / 8 INC",DUROMED,D28-0196-20,piece,lokal,4815000083,0,25/08/2025,,Terlampir,11603021608,Manual surgical instrument for general use,digunakan bersamaan dengan alat bedah umum lainnya pada saat melakukan tindakan bedah untuk organ-organ pencernaan.,Indonesia,Indonesia,digunakan bersamaan dengan alat bedah umum lainnya pada saat melakukan tindakan bedah untuk organ-organ pencernaan.,,272588
1267320,612000,"DUROMED DUVAL INTESTINAL AND TISSUE GRASPING FORCEPS, WIDE, 23 CM / 9 INC",4815000083-AK1-001030470,"DUVAL INTESTINAL AND TISSUE GRASPING FORCEPS, WIDE, 23 CM / 9 INC",DUROMED,D28-0212-23,piece,lokal,4815000083,0,25/08/2025,,Terlampir,11603021608,Manual surgical instrument for general use,digunakan bersamaan dengan alat bedah umum lainnya pada saat melakukan tindakan bedah untuk organ-organ pencernaan.,Indonesia,Indonesia,digunakan bersamaan dengan alat bedah umum lainnya pada saat melakukan tindakan bedah untuk organ-organ pencernaan.,,272588
1267330,401500,STERALD OPA SOLUTION,3466405999-AK1-001030545,OPA Solution,STERALD,J2016E,Galon,lokal,3466405999,0,5/02/2025,,Galon 5 Ltr,AKD 20903020159,Liquid Chemical Sterilants/High level desinfectants,Desinfektan Tingkat Tinggai untuk peralatan Medis,Indonesia,Indonesia,"Ortho Phthalaldehyde 0,6%",-,409921
1267333,557000,DUROMED MATHIEU FOREIGN BODY FORCEPS 191 MM,4815000087-AK1-001030553,MATHIEU FOREIGN BODY FORCEPS 191 MM,DUROMED,D25-0997-09,piece,lokal,4815000087,0,2/09/2025,,Terlampir,10504021657,Cardiovascular Surgucal Instruments,Merupakan alat khusus yang digunakan bersamaan dengan alat bedah umum lainnya pada saat melakukan tindakan bedah untuk jantung dan pembuluh darah,Indonesia,Indonesia,Merupakan alat khusus yang digunakan bersamaan dengan alat bedah umum lainnya pada saat melakukan tindakan bedah untuk jantung dan pembuluh darah,,272588
1267334,10824000,BLESSMED 2 CRANK HI-LO HOSPITAL BED,4818001002-AK1-001030584,2 Crank Hi-Lo Hospital Bed,Blessmed,BP 002 Hi-Lo Adv,unit,lokal,4818001002,0,14/07/2022,,BP 002 Hi-Lo Adv,10902800074,Manual adjustable hospital bed,Ranjang untuk pasien,Indonesia,Indonesia,"Back Raise & High-Low, 4"" wheel, Stainless Side Rail & Stainless Infusion Hanger",,272130
1267353,43020000,MOFTECH CATARAC INSTRUMENT SET,4815000083-AK1-001030933,Catarac Instrument Set,Moftech,SET011,set,lokal,4815000083,0,19/09/2022,,SET011,AKD 11203710634,Manual ophthalmic surgical instrument,Catarac Instrument Set merupakan instrument yang digunakan untuk melakukan operasi mata katarak,INDONESIA,INDONESIA,Catarac Instrument Set merupakan instrument yang digunakan untuk melakukan operasi mata katarak,,418090
1267358,24464000,MOFTECH CERVIX BIOPSY SET,4815000087-AK1-001031013,Cervix Biopsy Set,Moftech,SET012,set,lokal,4815000087,0,19/09/2022,,SET012,AKD 11103710644,Obstetric-gynecologic specialized manual instrument,Cervix Biopsy Set merupakan instrument yang digunakan untuk memeriksa mulut rahim,INDONESIA,INDONESIA,Cervix Biopsy Set merupakan instrument yang digunakan untuk memeriksa mulut rahim,,418090
1267370,10217000,MOFTECH CIRCUMCISSION SET,4815000083-AK1-001031125,Circumcission Set,Moftech,SET013,set,lokal,4815000083,0,15/06/2022,,SET013,AKD 11603710421,Manual surgical instrument for general use,CIRCUMCISSION SET MERUPAKAN INSTRUMENT BEDAH UNTUK SUNAT ATAU OPERASI KECIL,INDONESIA,INDONESIA,CIRCUMCISSION SET MERUPAKAN INSTRUMENT BEDAH UNTUK SUNAT ATAU OPERASI KECIL,,418090
1267375,14301000,MOFTECH DELIVERY INSTRUMENT SET,4815000083-AK1-001031200,Delivery Instrument Set,Moftech,SET014,set,lokal,4815000083,0,12/12/2022,,SET014,AKD 11603710872,Manual surgical instrument for general use,Delivery Set merupakan instrument yang digunakan untuk melakukan tindakan pemotongan tali pusat pada bayi baru lahir,INDONESIA,INDONESIA,Delivery Set merupakan instrument yang digunakan untuk melakukan tindakan pemotongan tali pusat pada bayi baru lahir,,418090
1267384,57213000,MOFTECH DENTAL INSTRUMENT SET,4813002020-AK1-001031279,Dental Instrument Set,Moftech,SET015,set,lokal,4813002020,0,20/06/2022,,SET015,AKD 10603710419,Dental hand instrument,DENTAL INSTRUMENT SET ADALAH INSTRUMENT UNTUK MELAKUKAN TINDAKAN ATAU OPERASI YANG BERKAITAN DENGAN MULUT DAN GIGI,INDONESIA,INDONESIA,DENTAL INSTRUMENT SET ADALAH INSTRUMENT UNTUK MELAKUKAN TINDAKAN ATAU OPERASI YANG BERKAITAN DENGAN MULUT DAN GIGI,,418090
1267398,12511000,MOFTECH DILATATION & CURRETE SET,4815000087-AK1-001031373,Dilatation & Currete Set,Moftech,SET016,set,lokal,4815000087,0,22/06/2022,,SET016,AKD 21103710470,Obstetric-gynecologic specialized manual instrument,DILATATION & CURRETE SET Sebagai terapi pada kasus-kasus abortus.DILATATION & CURRETE SET biasanya digunakan oleh dokter untuk membersihkan rahim dan dinding rahim dari benda-benda atau jaringan yang tidak diharapkan,INDONESIA,INDONESIA,DILATATION & CURRETE SET Sebagai terapi pada kasus-kasus abortus.DILATATION & CURRETE SET biasanya digunakan oleh dokter untuk membersihkan rahim dan dinding rahim dari benda-benda atau jaringan yang tidak diharapkan,,418090
1267414,24797000,MOFTECH DIAGNOSTIC SET,4815000083-AK1-001031444,Diagnostic Set,Moftech,SET017,set,lokal,4815000083,0,4/06/2025,,SET017,AKD 10703020835,"Ear, nose, and throat manual surgical instrument",Diagnostic Set merupakan alat bedah yang digunakan untuk mendiagnosa suatu penyakit,INDONESIA,INDONESIA,Diagnostic Set merupakan alat bedah yang digunakan untuk mendiagnosa suatu penyakit.,,418090
1267419,3553500,FYROM EXAMINATION TABLE (BABY),4818001002-AK1-001031499,Examination Table (Baby),Fyrom,6,unit,lokal,4818001002,0,2/08/2022,,Dream,KEMENKES RI AKD 10903710540,Medical chair and table.,Digunakan sebagai tempat untuk meletakkan bayi/anak kecil dan untuk menempatkan kebutuhan bayi pada rak2 yang disediakan,Indonesia,Indonesia,Dimensi (PxLxT) : 800 x 530 x1000mm (±)10mm Material : Stainless Steel Beban maksimum : 60 Kg Roda 4” Dilengkapi dengan matras,,418104
1267421,9145000,MOFTECH DRESSING INSTRUMENT SET,4815000083-AK1-001031506,Dressing Instrument set,Moftech,SET018,set,lokal,4815000083,0,19/09/2022,,SET018,AKD 11603710643,Manual surgical instrument for general use,Dressing Instrument merupakan instrument yang digunakan untuk melakukan pertolongan pertama pada luka akibat kecelakaan,INDONESIA,INDONESIA,Dressing Instrument merupakan instrument yang digunakan untuk melakukan pertolongan pertama pada luka akibat kecelakaan,,418090
1264841,1174000,"DUROMED FRITSCH RETRACTORS, 48X75 MM 25.5 CM / 10INC",4815000083-AK1-001004736,"FRITSCH RETRACTORS, 48X75 MM 25.5 CM / 10inc",DUROMED,D16-0452-04,piece,lokal,4815000083,0,18/08/2025,,Terlampir,11603021548,Manual surgical instrument for general use,penahan kulit dan jaringan,Indonesia,Indonesia,penahan kulit dan jaringan,,272588
1264842,613872.88,"OSFIX SUPERMINI PLATE 8 HOLES, DIAMETER 1.5 MM",4813002022-AK1-001004817,"Supermini Plate 8 Holes, Diameter 1.5 mm",OSFIX,OF 10550.08 - 1.5 mm,piece,lokal,4813002022,0,12/11/2023,,8 Holes - Diameter 1.5 mm,21302810893,Single/multiple component metallic bone fixation appliances and accessories,Mini fragment fixation,Indonesia,Indonesia,SS 316L,,418263
1264854,1460000,"DUROMED MIKULICZ RETRACTORS, 160X50 MM 25 CM / 9 3/4INC",4815000083-AK1-001004904,"MIKULICZ RETRACTORS, 160X50 MM 25 CM / 9 3/4inc",DUROMED,D16-0603-03,piece,lokal,4815000083,0,18/08/2025,,Terlampir,11603021548,Manual surgical instrument for general use,penahan kulit dan jaringan,Indonesia,Indonesia,penahan kulit dan jaringan,,272588
1264859,38725000,ABN HYSTERECTOMY SET,4815000083-AK1-001004939,Hysterectomy Set,ABN,BC-0101,set,lokal,4815000083,0,5/08/2024,,BC-0101,AKD 11603021013,Manual surgical instrument for general use,Alat bedah untuk membantu proses operasi pengangkatan rahim,Indonesia,Indonesia,"1. Bahan stainless steel, 2. Terdiri dari 41 komponen, 3. Dilengkapi case and basin",,240981
1264863,101600,MEDICE KASA HIDROFILE 3YARD X 15 CM,3527003006-AK1-001004958,Kasa Hidrofile 3yard x 15 cm,Medice,27,pack,lokal,3527003006,0,4/09/2023,,Kasa Hidrofile 3yard x 15cm,AKD 11603310400,Nonresorbable gauze,Untuk menutupi luka agar terhindar dari kontaminasi dan berfungsi menyangga cedera jaringan.,Indonesia,Indonesia,Memiliki daya serap yang baik.,1Pack isi : 50pcs,409659
1264868,613872.88,"OSFIX SUPERMINI PLATE 9 HOLES, DIAMETER 1.5 MM",4813002022-AK1-001004988,"Supermini Plate 9 Holes, Diameter 1.5 mm",OSFIX,OF 10550.09 - 1.5 mm,piece,lokal,4813002022,0,12/11/2023,,9 Holes - Diameter 1.5 mm,21302810893,Single/multiple component metallic bone fixation appliances and accessories,Mini fragment fixation,Indonesia,Indonesia,SS 316L,,418263
1264869,745000,"DUROMED ROUX RETRACTORS, SET, FIG.1-3, 17 CM / 6 3/4INC",4815000083-AK1-001005034,"ROUX RETRACTORS, SET, FIG.1-3, 17 CM / 6 3/4inc",DUROMED,D16-0655-00,piece,lokal,4815000083,0,18/08/2025,,Terlampir,11603021548,Manual surgical instrument for general use,penahan kulit dan jaringan,Indonesia,Indonesia,penahan kulit dan jaringan,,272588
1264873,100000,SAFIRACARE SURGICAL MASK EARLOOP HIJAB,4815000073-AK1-001005088,Surgical Mask Earloop Hijab,SAFIRACARE,21603020533,Box ( isi 50 pcs ),lokal,4815000073,0,26/04/2025,,Earloop Hijab,AKD 21603020533,Surgical apparel,Masker sekali pakai yang sering digunakan tenaga medis saat bertugas & efektif untuk mencegah penyebaran Virus.,Indonesia,Indonesia,"- Material : Non Woven Fabric Roll - Exp Date : 5 Tahun dari tanggal produksi - Packaging : 50 pcs/box, 40 boxes/carton","Harga belum termasuk ongkos kirim dan asuransi, untuk ongkos kirim silahkan lihat di list ongkos kirim atau sesuai kesepakatan antara penjual dan pembeli.",255319
1264877,613872.88,"OSFIX SUPERMINI PLATE 10 HOLES, DIAMETER 1.5 MM",4813002022-AK1-001005092,"Supermini Plate 10 Holes, Diameter 1.5 mm",OSFIX,OF 10550.10 - 1.5 mm,piece,lokal,4813002022,0,12/11/2023,,10 Holes - Diameter 1.5 mm,21302810893,Single/multiple component metallic bone fixation appliances and accessories,Mini fragment fixation,Indonesia,Indonesia,SS 316L,,418263
1264878,19975000,ABN HERNIOTOMY & APPENDOCTOMY SET,4815000083-AK1-001005093,Herniotomy & Appendoctomy Set,ABN,AD-0101,set,lokal,4815000083,0,5/08/2024,,AD-0101,AKD 11603021414,Manual surgical instrument for general use,Alat bedah untuk membantu proses herniotomi,Indonesia,Indonesia,"1. Bahan stainless steel, 2. Terdiri dari 29 komponen, 3. Dilengkapi case and basin",,240981
1264882,605000,"DUROMED FARABEUF RETRACTORS, DOUBLE, SET FIG.1-2, 15 CM / 6INC",4815000083-AK1-001005162,"FARABEUF RETRACTORS, DOUBLE, SET FIG.1-2, 15 CM / 6inc",DUROMED,D16-0665-00,piece,lokal,4815000083,0,18/08/2025,,Terlampir,11603021548,Manual surgical instrument for general use,penahan kulit dan jaringan,Indonesia,Indonesia,penahan kulit dan jaringan,,272588
1264886,613872.88,"OSFIX SUPERMINI PLATE 11 HOLES, DIAMETER 1.5 MM",4813002022-AK1-001005221,"Supermini Plate 11 Holes, Diameter 1.5 mm",OSFIX,OF 10550.11 - 1.5 mm,piece,lokal,4813002022,0,12/11/2023,,11 Holes - Diameter 1.5 mm,21302810893,Single/multiple component metallic bone fixation appliances and accessories,Mini fragment fixation,Indonesia,Indonesia,SS 316L,,418263
1264888,4600,MEDICE KASA HIDROFILE 16CM X 16 CM,3527003006-AK1-001005293,Kasa Hidrofile 16cm x 16 cm,Medice,28,Box,lokal,3527003006,0,4/09/2023,,Kasa Hidrofile 16cm x 16cm,AKD 11603310400,Nonresorbable gauze,Untuk menutupi luka agar terhindar dari kontaminasi dan berfungsi menghentikan perdarahan.,Indonesia,Indonesia,Memiliki daya serap yang baik.,Per Box isi 12pcs,409659
1264889,1052000,"DUROMED PARKER-LANGENBECK RETRACTORS, SET FIG.1-2, 21.5 CM / 8 1/2INC",4815000083-AK1-001005294,"PARKER-LANGENBECK RETRACTORS, SET FIG.1-2, 21.5 CM / 8 1/2inc",DUROMED,D16-0687-00,piece,lokal,4815000083,0,18/08/2025,,Terlampir,11603021548,Manual surgical instrument for general use,penahan kulit dan jaringan,Indonesia,Indonesia,penahan kulit dan jaringan,,272588
1264899,613872.88,"OSFIX SUPERMINI PLATE 12 HOLES, DIAMETER 1.5 MM",4813002022-AK1-001005429,"Supermini Plate 12 Holes, Diameter 1.5 mm",OSFIX,OF 10550.12 - 1.5 mm,piece,lokal,4813002022,0,16/11/2021,,12 Holes - Diameter 1.5 mm,21302810893,Single/multiple component metallic bone fixation appliances and accessories,Mini fragment fixation,Indonesia,Indonesia,SS 316L,,418263
1264911,2195000,"DUROMED WEITLANER WOUND SPREADERS, SHARP 3X4T 16 CM / 6 1/4INC",4815000083-AK1-001005531,"WEITLANER WOUND SPREADERS, SHARP 3X4T 16 CM / 6 1/4inc",DUROMED,D16-0750-16,piece,lokal,4815000083,0,18/08/2025,,Terlampir,11603021548,Manual surgical instrument for general use,penahan kulit dan jaringan,Indonesia,Indonesia,penahan kulit dan jaringan,,272588
1264918,94500,SAFIRACARE SURGICAL MASK EARLOOP,4815000073-AK1-001005668,Surgical Mask Earloop,SAFIRACARE,21603020545,Box ( isi 50 pcs ),lokal,4815000073,0,29/04/2025,,Earloop,AKD 21603020545,Surgical apparel,Masker sekali pakai yang sering digunakan tenaga medis saat bertugas & efektif untuk mencegah penyebaran virus.,Indonesia,Indonesia,"- Material : Non Woven Fabric Roll - Exp Date : 5 Tahun dari tanggal produksi - Packaging : 50 pcs/box, 40 boxes/carton","Harga belum termasuk ongkos kirim dan asuransi, untuk ongkos kirim silahkan lihat di list ongkos kirim atau sesuai kesepakatan antara penjual dan pembeli.",255319
1264928,6384000,"DUROMED BALFOUR ABDOMINAL RETRACTORS, WIRE BLADES 20 CM / 8INC",4815000083-AK1-001005743,"BALFOUR ABDOMINAL RETRACTORS, WIRE BLADES 20 CM / 8inc",DUROMED,D16-0852-00,piece,lokal,4815000083,0,18/08/2025,,Terlampir,11603021548,Manual surgical instrument for general use,penahan kulit dan jaringan,Indonesia,Indonesia,penahan kulit dan jaringan,,272588
1264935,2047984,SHIMA EXAMINATION BED PC,4818001999-AK1-001005855,Examination Bed PC,SHIMA,SM-9021A,unit,lokal,4818001999,0,22/03/2023,,SM-9021A,AKD 10903900160,Medical chair and table,Meja periksa pasien di rumah sakit / klinik,Indonesia,Indonesia,Construction : A. Steel Pipe & Steel Plate Dimension : 2000mm (L) x 650mm (W) x 740mm (H) Steel finishing : A. Epoxy Powder Coating Back Rest : Adjustable manually Mattress : Foam with laminated leather,Fungsi sudut kepala menggunakan mekanik,270167
1264940,6683000,"DUROMED BALFOUR ABDOMINAL RETRACTORS, FULL BLADES 20 CM / 8INC",4815000083-AK1-001005965,"BALFOUR ABDOMINAL RETRACTORS, FULL BLADES 20 CM / 8inc",DUROMED,D16-0854-00,piece,lokal,4815000083,0,18/08/2025,,Terlampir,11603021548,Manual surgical instrument for general use,penahan kulit dan jaringan,Indonesia,Indonesia,penahan kulit dan jaringan,,272588
1264943,745,SAFIRACARE DISPOSABLE SYRINGE WITH NEEDLE 1 ML,4815000001-AK1-001006038,Disposable Syringe with Needle 1 ml,SAFIRACARE,20902020891,piece,lokal,4815000001,0,10/06/2025,,1 ml,AKD 20902020891,Piston syringe,"Memberikan obat atau cairan ke dalam pembuluh intravena, subcutan atau intracutan.",Indonesia,Indonesia,"- Bahan PP - Tersedia LUER LOCK & SIDE TIPE - LUER LOCK dengan ukuran jarum : • 1 ml = 26G x 1/2"" (0.45 x 13mm) • 3 ml = 23G x 1 1/4"" (0.60 x 32mm) • 5 ml = 22G x 1 1/2"" (0.70 x 38mm) • 10 ml = 21G x 1 1/2"" (0.80 x 38mm) - SIDE TIPE dengan ukuran jarum : • 20 ml = 21G x 1 1/2"" • 50 ml = 21G x 1 1/2"" - Sterilisasi dengan EO - Sertifikasi ISO 13485 - Kemasan individual blister packing : 100 pcs/box (1-10 ml), 50 pcs/box (20 ml), 25 pcs/box (50 ml)","Harga belum termasuk ongkos kirim dan asuransi, untuk ongkos kirim silahkan lihat di list ongkos kirim atau sesuai kesepakatan antara penjual dan pembeli.",255319
